key,question,options,num options,question type,factual,Wave,Personal and social identity,Science and technology,National / political issues,Coded?
WHYNOTBIZF2I_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Not as many women are interested in top executive business positions","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2J_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't encouraged to pursue leadership positions from an early age","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2K_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't do as good of a job selling their accomplishments","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2L_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't have access to the same kinds of personal networks and connections that men have","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2M_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have fewer opportunities to interact with people in senior positions outside of work","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2N_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are less likely than men to ask for promotions and raises","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2O_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Sexual harassment creates an environment that makes it harder for women to succeed in business","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
HIGHEDWRNGA_W36,"For tuition costs are too high, please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction.","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
HIGHEDWRNGB_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Professors are bringing their political and social views into the classroom,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
HIGHEDWRNGC_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Colleges and universities are too concerned about protecting students from views they might find offensive,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
HIGHEDWRNGD_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Students are not getting the skills they need to succeed in the workplace,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
BETTERPOL1F1H_W36,"In general, do you think men or women in high political offices are better at maintaining a tone of civility and respect in politics?","['Men are better', 'Women are better', 'No difference', 'Refused']",4,multi-statement,FALSE,W36,1,0,0,L
MOREWMN1F2_W36,"As you may know, more women are running for U.S. Congress this year than in the past. Do you think this is","['A good thing', 'A bad thing', 'Neither a good thing nor a bad thing', 'Refused']",4,multi-goldilocks,FALSE,W36,1,0,0,L
MOREWMN2F2_W36,"If there were more women in the U.S. Congress, do you think Congress would","[""Do a better job of dealing with the country's problems"", ""Do a worse job of dealing with the country's problems"", ""The number of women in Congress doesn't have much to with this"", 'Refused']",4,multi-statement,FALSE,W36,1,0,0,L
MOREWMN3F2_W36,"If there were more women in the U.S. Congress, do you think there would be","['more openness and transparency in government', 'less openness and transparency in government', ""The number of women in Congress doesn't have much to with this"", 'Refused']",4,multi-statement,FALSE,W36,1,0,0,L
MOREWMN4F2_W36,"If there were more women in the U.S. Congress, do you think","['The tone of political debate in Washington would be more respectful', 'The tone of political debate in Washington would be less respectful', ""The number of women in Congress doesn't have much to with this"", 'Refused']",4,multi-statement,FALSE,W36,1,0,0,L
GOVPRIORITYa_W54,How much of a priority should the following be for the federal government to address: Making health care more affordable,"['A top priority', 'Important, but lower priority', 'Not too important', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W54,0,0,1,L
GOVPRIORITYb_W54,How much of a priority should the following be for the federal government to address: Reducing illegal immigration,"['A top priority', 'Important, but lower priority', 'Not too important', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W54,0,0,1,L
GOVPRIORITYc_W54,How much of a priority should the following be for the federal government to address: Reducing economic inequality,"['A top priority', 'Important, but lower priority', 'Not too important', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W54,0,0,1,L
GOVPRIORITYd_W54,How much of a priority should the following be for the federal government to address: Addressing climate change,"['A top priority', 'Important, but lower priority', 'Not too important', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W54,0,0,1,L
GOVPRIORITYe_W54,How much of a priority should the following be for the federal government to address: Dealing with terrorism,"['A top priority', 'Important, but lower priority', 'Not too important', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W54,0,0,1,L
GOVPRIORITYf_W54,How much of a priority should the following be for the federal government to address: Reducing gun violence,"['A top priority', 'Important, but lower priority', 'Not too important', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W54,0,0,1,L
GOVPRIOa_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing the national debt?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOb_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing spending for education?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOc_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to providing high-quality, affordable health care to all Americans?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
FUD24_W34,Do you think organic fruits and vegetables are generally,"[""Better for one's health than conventionally grown foods"", ""Worse for one's health than conventionally grown foods"", ""Neither better nor worse for one's health than conventionally grown foods"", 'Refused']",4,multi-goldilocks,FALSE,W34,0,1,0,L
GOVPRIOd_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing spending on scientific research?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,1,0,L
GOVPRIOe_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing the gap between the rich and the poor?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOfF1_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing military spending?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOgF1_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing the number of undocumented immigrants coming into the U.S.?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOhF1_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing spending on Social Security, Medicare and Medicaid?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
FUD32_W34,"Genetically modified foods come from a technique that adds genes from other organisms to change that food's genetic characteristics. How much, if anything, have you heard or read about foods with genetically modified ingredients?","['A lot', 'A little', 'Nothing at all', 'Refused']",4,multi-tier,FALSE,W34,0,1,0,L
FUD33A_W34,Do you think foods with genetically modified ingredients are generally,"['Better for your health than foods with no genetically modified ingredients', 'Worse for your health than foods with no genetically modified ingredients', 'Neither better nor worse for your health than foods with no genetically modified ingredients', 'Not sure', 'Refused']",5,multi-statement,FALSE,W34,0,1,0,L
FUD33B_W34,"Even if you are not sure, which is closer to your views? Do you think foods with genetically modified ingredients are generally","['Better for your health than foods with no genetically modified ingredients', 'Worse for your health than foods with no genetically modified ingredients', 'Neither better nor worse for your health than foods with no genetically modified ingredients', 'Refused']",4,multi-goldilocks,FALSE,W34,0,1,0,L
GOVPRIOiF1_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing spending for roads, bridges and other infrastructure?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOjF1_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to avoiding tax increases?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOkF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing military spending?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOlF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to who come here legally? Allowing more immigrants into the U.S.","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOmF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing spending on Social Security, Medicare and Medicaid?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
GOVPRIOnF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing spending for roads, bridges and other infrastructure?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
MED2A_W34,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? Healthcare providers are too quick to order tests and procedures that may not be necessary","['A big problem', 'A small problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W34,0,0,1,L
MED2B_W34,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? People rely too much on prescription medicines that may not be necessary","['A big problem', 'A small problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W34,0,0,1,L
MED2C_W34,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are made available before we fully understand how they affect people's health","['A big problem', 'A small problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W34,0,1,0,L
MED2D_W34,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? The cost of treatments makes quality medical care unaffordable","['A big problem', 'A small problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W34,0,0,1,L
MED2E_W34,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? New treatments are so complex that patients cannot make informed decisions","['A big problem', 'A small problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W34,0,0,1,L
MED2F_W34,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? Side effects from prescription medicines create as many problems as the medicines solve","['A big problem', 'A small problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W34,0,0,1,L
MED2G_W34,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? The process for evaluating the safety and effectiveness of new medical treatments is too slow","['A big problem', 'A small problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W34,0,1,0,L
MED3_W34,"How much, if anything, have you heard or read about gene editing that can be used to change a baby's genetic characteristics?","['A lot', 'A little', 'Nothing at all', 'Refused']",4,multi-tier,FALSE,W34,0,1,0,L
GOVPRIOoF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to dealing with climate change?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
IMPROVE1_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for women?","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']",5,scale-opinion,FALSE,W36,1,0,0,L
IMPROVE2_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for men?","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']",5,scale-opinion,FALSE,W36,1,0,0,L
IMPROVE3_W36,"How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for all Americans?","['A lot', 'Some', 'Not much', 'Nothing at all', 'Refused']",5,scale-opinion,FALSE,W36,1,0,0,L
RACESURV52_W43,"How much, if at all, would it bother you to hear people speak a language other than English in a public place?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']",5,scale-opinion,FALSE,W43,1,0,0,L
MADEUPTOPICa_W45,How much made-up news and information do you think is created about politics and elections topics?,"['A lot', 'Some', 'Not much', 'None', 'Refused']",5,scale-opinion,FALSE,W45,0,0,1,L
CARS8_W27,"If driverless vehicles become widespread, do you think that the number of people killed or injured in traffic accidents will increase, decrease, or stay about the same?","['Increase', 'Decrease', 'Stay about the same', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK3A_W27,What impact have the following technologies had on you and your job or career? Industrial robots,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK3B_W27,What impact have the following technologies had on you and your job or career? Word processing or spreadsheet software,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK3C_W27,What impact have the following technologies had on you and your job or career? Email or social media,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK3D_W27,What impact have the following technologies had on you and your job or career? Software that manages your daily work schedule or routine,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK3E_W27,What impact have the following technologies had on you and your job or career? Smartphones,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK3F_W27,What impact have the following technologies had on you and your job or career? Technologies that help customers serve themselves on their own,"['Positive impact', 'Negative impact', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK4A_W27,"Thinking about how demanding your work is, has technology generally made your work","['More demanding', 'Less demanding', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK4B_W27,"Thinking about how interesting your work is, has technology generally made your work","['More interesting', 'Less interesting', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORK4C_W27,"Thinking about opportunities for advancement in your career, do you feel that technology has","['Increased your opportunities', 'Decreased your opportunities', 'No impact either way', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
GAP21Q25_W82,"How much, if anything, would you be willing to change about how you live and work to help reduce the effects of global climate change? Would you be willing to make","['A lot of changes', 'Some changes', 'Only a few changes', 'No changes at all', 'Refused']",5,scale-opinion,FALSE,W82,1,0,0,L
GAP21Q32_W82,"Now that Joe Biden is president, do you think other countries view the U.S","['A lot more positively', 'A little more positively', 'A little more negatively', 'A lot more negatively', 'Refused']",5,scale-opinion,FALSE,W82,0,0,1,L
UNIMMIGCOMM_W92,"When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in","['A lot better', 'A little better', 'A little worse', 'A lot worse', 'Refused']",5,scale-opinion,FALSE,W92,0,0,1,L
FUD35_W34,"How much do you, personally, care about the issue of genetically modified foods?","['A great deal', 'Some', 'Not too much', 'Not at all', 'Refused']",5,scale-opinion,FALSE,W34,0,1,0,L
GAP21Q12_W82,"How much confidence, if any, do you have in the healthcare system in the US to handle a future global health emergency that might occur?","['A great deal', 'Some', 'Not too much', 'None at all', 'Refused']",5,scale-opinion,FALSE,W82,0,0,1,L
SOURCESKEPa_W45,How much do you trust the accuracy of the news and information that you get from your main news outlets,"['A great deal', 'Some', 'Not much', 'Not at all', 'Refused']",5,scale-opinion,FALSE,W45,0,0,1,L
HIRING6A_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
HIRING6B_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
HIRING6C_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
HIRING6D_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['Better job than humans', 'Worse job than humans', 'About the same', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
HIRING7A_W27,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['Better', 'Worse', 'No difference', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
HIRING7B_W27,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['Better', 'Worse', 'No difference', 'Refused']",4,multi-goldilocks,FALSE,W27,0,1,0,L
WORLDDANGER_W26,"Compared to 50 years ago, do you think","['We live in a safer world', 'We live in a more dangerous world', 'The world we live in is neither safer nor more dangerous', 'Refused']",4,multi-goldilocks,FALSE,W26,0,0,1,L
WORRYA_W26,"How much, if at all, do you worry about the following happening to you? Having your home broken into","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",4,multi-tier,FALSE,W26,0,0,1,L
WORRYB_W26,"How much, if at all, do you worry about the following happening to you? Being the victim of a terrorist attack","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",4,multi-tier,FALSE,W26,0,0,1,L
WORRYC_W26,"How much, if at all, do you worry about the following happening to you? Losing your job","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",4,multi-tier,FALSE,W26,0,0,1,L
WORRYD_W26,"How much, if at all, do you worry about the following happening to you? Not being able to pay your bills","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",4,multi-tier,FALSE,W26,0,0,1,L
WORRYE_W26,"How much, if at all, do you worry about the following happening to you? Being the victim of a violent crime","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",4,multi-tier,FALSE,W26,0,0,1,L
WORRYF_W26,"How much, if at all, do you worry about the following happening to you? Being the victim of a mass shooting","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",4,multi-tier,FALSE,W26,0,0,1,L
WORRYG_W26,"How much, if at all, do you worry about the following happening to you? Having a personal health crisis","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",4,multi-tier,FALSE,W26,0,0,1,L
GAP21Q38_a_W82,"How much, if at all, do you think the US benefits from being a member of north Atlantic Treaty Organization, or NATO organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",5,scale-opinion,FALSE,W82,0,0,1,L
GUNSAFE2_W26,Would having a gun in your household make you feel,"['Safer than you feel without a gun in your household', 'Less safe than you feel without a gun in your household', 'No more or less safe', 'Refused']",4,multi-goldilocks,FALSE,W26,1,0,0,L
VTRGHTPRIV1_W92,Please choose the statement that comes closer to your own views.,"['Voting is a fundamental right for every adult U.S. citizen and should not be restricted in any way', ""Voting is a privilege that comes with responsibilities and can be limited if adult U.S. citizens don't meet some require"", 'Refused']",3,bi-statement,FALSE,W92,0,0,1,L
TRANSGEND1_W29,"Which statement comes closer to your views, even if neither is exactly right?","['Whether someone is a man or a woman is determined by the sex they were assigned at birth', 'Someone can be a man or a woman even if that is different from the sex they were assigned at birth', 'Refused']",3,bi-statement,FALSE,W29,1,0,0,L
EAT5C_W34,"How much health risk, if any, does eating food and drinks with artificial coloring have for the average person over the course of their lifetime?","['A great deal of health risk', 'Some health risk', 'Not too much health risk', 'No health risk at all', 'Refused']",5,scale-opinion,FALSE,W34,0,1,0,L
EAT5D_W34,"How much health risk, if any, does eating food and drinks with artificial preservatives have for the average person over the course of their lifetime?","['A great deal of health risk', 'Some health risk', 'Not too much health risk', 'No health risk at all', 'Refused']",5,scale-opinion,FALSE,W34,0,1,0,L
CONFa_W42,"How much confidence, if any, do you have in elected officials to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",5,scale-opinion,FALSE,W42,0,0,1,L
CONFb_W42,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",5,scale-opinion,FALSE,W42,0,0,1,L
CONFc_W42,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",5,scale-opinion,FALSE,W42,0,0,1,L
CONFd_F1_W42,"How much confidence, if any, do you have in medical scientists to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",5,scale-opinion,FALSE,W42,0,1,0,L
CONFd_F2_W42,"How much confidence, if any, do you have in scientists to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",5,scale-opinion,FALSE,W42,0,1,0,L
CONFe_W42,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",5,scale-opinion,FALSE,W42,1,0,0,L
FP_AUTH_W92,"In foreign policy, the U.S. should","['Work with any country to achieve U.S. goals, even if that sometimes means working closely with dictators or countries th', 'Not work with dictators or countries that do not share our democratic values, even if that sometimes makes it harder to', 'Refused']",3,bi-statement,FALSE,W92,0,0,1,L
SUCCESSIMPA_W32,"How important, if at all, do you think a college education is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
SUCCESSIMPB_W32,"How important, if at all, do you think knowing how to get along with people is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
SUCCESSIMPC_W32,"How important, if at all, do you think a good work ethic is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
SUCCESSIMPD_W32,"How important, if at all, do you think work skills learned on the job is in helping a young person succeed in the world today?","['Essential', 'Important but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
FEDSHAREA_W32,"Thinking about how the federal government spends money, do you think urban areas get","['More than their fair share', 'Less than their fair share', 'About the right amount', 'Refused']",4,multi-goldilocks,FALSE,W32,0,0,1,L
FEDSHAREB_W32,"Thinking about how the federal government spends money, do you think suburban areas get","['More than their fair share', 'Less than their fair share', 'About the right amount', 'Refused']",4,multi-goldilocks,FALSE,W32,0,0,1,L
FEDSHAREC_W32,"Thinking about how the federal government spends money, do you think rural areas get","['More than their fair share', 'Less than their fair share', 'About the right amount', 'Refused']",4,multi-goldilocks,FALSE,W32,0,0,1,L
LOCALPROBA_W32,"How much, if at all, is availability of jobs a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBB_W32,"How much, if at all, is drug addiction a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBC_W32,"How much, if at all, is access to grocery stores a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBD_W32,"How much, if at all, is access to good doctors and hospitals a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBE_W32,"How much, if at all, is access to high-speed internet a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBF_W32,"How much, if at all, is access to public transportation a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBG_W32,"How much, if at all, is racism a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,1,0,0,L
LOCALPROBH_W32,"How much, if at all, is availability of affordable housing a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBI_W32,"How much, if at all, is poverty a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBJ_W32,"How much, if at all, is crime a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBK_W32,"How much, if at all, is the quality of K-12 education in the public schools a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBL_F1_W32,"How much, if at all, is the condition of roads, bridges and other infrastructure a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
LOCALPROBM_F2_W32,"How much, if at all, is traffic a problem in your local community?","['Major problem in my local community', 'Minor problem in my local community', 'Not a problem in my local community', 'Refused']",4,multi-tier,FALSE,W32,0,0,1,L
JOBSFUTURE_W32,"Looking ahead 10 years, do you expect the availability of jobs where you live to","['Get better', 'Get worse', 'Stay about the same', 'Refused']",4,multi-goldilocks,FALSE,W32,0,0,1,L
HARASS1A_W32,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women claiming they have experienced sexual harassment or assault when it hasn't actually occurred is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W32,1,0,0,L
HARASS1B_W32,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say employers firing men who have been accused of sexual harassment or assault before finding out all the facts are?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W32,1,0,0,L
HARASS1C_W32,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say men getting away with committing sexual harassment or assault is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W32,1,0,0,L
HARASS1D_W32,"When it comes to sexual harassment in the workplace today, how much of a problem, if at all, would you say women not being believed when they claim that they have experienced sexual harassment or assault is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']",4,multi-tier,FALSE,W32,1,0,0,L
HARASS2F1_W32,"In the long run, do you think the increased focus on sexual harassment and assault will lead to","['More opportunities for women in the workplace', 'Fewer opportunities for women in the workplace', ""Won't make much of a difference"", 'Refused']",4,multi-tier,FALSE,W32,1,0,0,L
ETHNCMAJ_W32,"According to the U.S. Census Bureau, in the next 25 to 30 years, African Americans, Latinos, and people of Asian descent will make up a majority of the population. In general, do you think that this is","['Good for the country', 'Bad for the country', 'Neither good nor bad for the country', 'Refused']",4,multi-goldilocks,FALSE,W32,0,0,1,L
