,key,num options,orig alpha,reversed alpha
203,CONCERNGRPe_W49,3,"How concerned are you, if at all, about how much personal information your friends and family might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How creoncned are you, if at all, aoubt how much pnarseol iitmooafnrn your fniedrs and fimaly mhgit know abuot you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
204,CONCERNGRPf_W49,3,"How concerned are you, if at all, about how much personal information the social media sites you use might know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned","How coecnenrd are you, if at all, aobut how much proseanl inamforiotn the siaocl media siets you use mgiht know about you?
A. Concerned a lot
B. Concerned a little
C. Not concerned"
205,CONTROLGRPa_W49,3,"How much control, if any, do you think you have over who can access your posts and activities on social media?
A. A lot of control
B. A little control
C. No control","How much control, if any, do you tihnk you have over who can acsecs your psots and aietvctiis on saicol media?
A. A lot of control
B. A little control
C. No control"
206,CONTROLGRPb_W49,4,"How much control, if any, do you think you have over who can access the search terms you use online?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet","How much control, if any, do you think you have over who can aesccs the scraeh terms you use online?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet"
207,CONTROLGRPc_W49,3,"How much control, if any, do you think you have over who can access the purchases you've made, either online or in person?
A. A lot of control
B. A little control
C. No control","How much control, if any, do you thnik you have over who can aseccs the pecaushrs you've made, eiehtr onlnie or in person?
A. A lot of control
B. A little control
C. No control"
208,CONTROLGRPd_W49,3,"How much control, if any, do you think you have over who can access your physical location?
A. A lot of control
B. A little control
C. No control","How much control, if any, do you tnhik you have over who can acecss your phiacsyl location?
A. A lot of control
B. A little control
C. No control"
209,CONTROLGRPe_W49,4,"How much control, if any, do you think you have over who can access the websites you visit?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet","How much control, if any, do you think you have over who can aseccs the wbstiees you visit?
A. A lot of control
B. A little control
C. No control
D. Offline: does not have internet"
210,CONTROLGRPf_W49,3,"How much control, if any, do you think you have over who can access the private conversations you've had online or using text messaging?
A. A lot of control
B. A little control
C. No control","How much control, if any, do you tinhk you have over who can access the pvirate ciovoraetsnns you've had onnile or uinsg text messaging?
A. A lot of control
B. A little control
C. No control"
211,DATAUSEa_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? The government collecting data about all Americans to assess who might be a potential terrorist threat
A. Acceptable
B. Unacceptable
C. Not sure","Do you tinhk the filowlong uses of data/information are alpaecbtce or unacceptable? The gnmrnveoet cltilecnog data auobt all Amicranes to asesss who mhigt be a ptoatniel troerirst thaert
A. Acceptable
B. Unacceptable
C. Not sure"
212,DATAUSEb_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? Poorly performing schools sharing data about their students with a nonprofit group seeking to help improve educational outcomes
A. Acceptable
B. Unacceptable
C. Not sure","Do you think the fliwloong uses of data/information are atcpclbaee or unacceptable? Porloy pifermrong soolhcs sahrnig data aoubt their suttneds with a nnpooifrt guorp skeeing to help ipromve edtncuaoail ocemotus
A. Acceptable
B. Unacceptable
C. Not sure"
213,DATAUSEc_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? DNA testing companies sharing their customers' genetic data with law enforcement agencies in order to help solve crimes
A. Acceptable
B. Unacceptable
C. Not sure","Do you tihnk the foiowllng uses of data/information are apbetaccle or unacceptable? DNA ttniesg cipnmeoas shniarg thier customers' gteeinc data with law ernmecfenot aneciges in order to help svole cmries
A. Acceptable
B. Unacceptable
C. Not sure"
214,DATAUSEd_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease
A. Acceptable
B. Unacceptable
C. Not sure","Do you tnhik the fionwollg uses of data/information are aelapctcbe or unacceptable? Mearks of a fiensts tarcikng app srahnig thier users' data with madciel rraherecess sieekng to betetr unetrsnadd the link beteewn eicsrexe and hreat daiesse
A. Acceptable
B. Unacceptable
C. Not sure"
215,DATAUSEe_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? A social media company monitoring its users' posts for signs of depression, so they can identify people who are at risk of self-harm and connect them to counsel
A. Acceptable
B. Unacceptable
C. Not sure","Do you tihnk the finloolwg uses of data/information are abctcelape or unacceptable? A soiacl mieda cnapomy mnironoitg its users' psots for sgins of depression, so they can ifietndy ppoele who are at risk of self-harm and cnenoct them to ceusnol
A. Acceptable
B. Unacceptable
C. Not sure"
216,DATAUSEf_W49,3,"Do you think the following uses of data/information are acceptable or unacceptable? Makers of smart speakers sharing audio recordings of their customers with law enforcement to help with criminal investigations
A. Acceptable
B. Unacceptable
C. Not sure","Do you tnhik the follnoiwg uses of data/information are aectblcape or unacceptable? Mrkeas of sramt sekapres sranihg aiduo rnegcorids of teihr cmtresuos with law ecefmneornt to help with criainml itnvosaeiingts
A. Acceptable
B. Unacceptable
C. Not sure"
217,FACE4a_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Law enforcement agencies assessing potential security threats in public spaces
A. Acceptable
B. Unacceptable
C. Not sure","In your opinion, is it atcpeablce or utcnaalebpce to use fiaacl rcotoneigin tonlheocgy in the fiwoonllg situations? Law emcfnoenret aenigces assnsseig ptoatenil siceurty tarthes in plubic speacs
A. Acceptable
B. Unacceptable
C. Not sure"
218,FACE4b_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Companies automatically tracking the attendance of their employees
A. Acceptable
B. Unacceptable
C. Not sure","In your opinion, is it atcealcbpe or ulapctebcnae to use fiaacl rneiocotign thnglooecy in the fiollonwg situations? Cmipaones alclitaumtoay tckirnag the aettncdane of thier eleepmoys
A. Acceptable
B. Unacceptable
C. Not sure"
219,FACE4c_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Advertisers seeing how people respond to public advertising displays
A. Acceptable
B. Unacceptable
C. Not sure","In your opinion, is it acclpaetbe or upnaleacbcte to use faiacl rgcntiieoon tcholgoney in the fnlloiwog situations? Airedsrevts sieeng how people reposnd to plbuic avnitresidg dyalisps
A. Acceptable
B. Unacceptable
C. Not sure"
220,FACE4d_W49,3,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Apartment building landlords tracking who enters or leaves their buildings
A. Acceptable
B. Unacceptable
C. Not sure","In your opinion, is it ablatcpcee or ulpbctanaece to use faiacl rnceitooign teloncoghy in the foowillng situations? Artpnamet biundilg ldnolrdas tnrciakg who enters or lveaes their bgilduins
A. Acceptable
B. Unacceptable
C. Not sure"
